url,label,source,backlinks,refpages,pages,valid_pages,text,image,nofollow,ugc,sponsored,dofollow,redirect,canonical,gov,edu,rss,alternate,html_pages,links_internal,links_external,refdomains,refclass_c,refips,linked_root_domains
gao.gov,5,MBFC,3591997,1821760,58750,58742,3585747,74454,362996,7572,56,3222054,4881,111,102384,119816,1148,0,23835,770315,174884,78716,26716,54625,364
gatestoneinstitute.org,3,MBFC-Q,5958375,2528906,41482,41481,5955243,102371,93162,14912,763,5861186,1865,68,116,887,179,12,32141,1494083,771395,18074,8109,13564,10909
gawker.com,4,MBFC,23855205,5810618,1060350,1060347,23819704,4553955,921203,46157,280,22896952,6449,21468,120,12385,5816,86,575269,22806697,2961256,130261,26175,58355,38355
gaycitynews.com,5,MBFC,424956,204629,7518,7510,418548,5869,19545,357,1,398987,4471,1768,148,1254,164,0,116,8137,2849,7034,3269,4799,51
gaystarnews.com,4,MBFC,1236663,520248,86574,86574,1234205,210985,137028,2361,14,1097130,373,96,21,2688,1354,1,61574,1600218,1062670,20124,6412,11037,13614
gazette.com,5,MBFC,3635360,2228607,169596,169559,3603013,221914,1184066,4935,21,2418857,4622,16259,424,5678,3144,2819,55058,3470097,372349,39678,14503,27879,3370
gazettenet.com,5,MBFC,1047059,627416,129362,129316,1045557,82853,154994,4158,3,890544,620,191,233,9900,333,1,87617,6378259,2401949,30177,7254,12619,3317
gazettetimes.com,5,MBFC,606140,305389,76517,76511,604882,59682,131619,572,2,473244,491,519,83,3963,188,2,9174,874730,172084,12880,5848,9039,1949
geek.com,5,MBFC,3983809,1432759,563255,563252,3948954,87346,395880,37076,134,3551588,6762,27397,238,50880,447,24,100798,4012694,2140708,40229,14740,25088,3557
gender.news,1,MBFC,291885,203233,18422,18368,291866,66709,133332,9,0,158534,0,19,0,0,0,0,10065,498895,163972,621,502,850,1101
geo.tv,4,MBFC,3107024,1088852,202800,202793,2982929,526528,303602,14319,899,2678417,8357,9636,136,2849,350,207,187492,7404644,622913,69881,9898,18826,1111
geoengineering.news,1,MBFC,19369,9429,4323,4297,19368,2468,12907,6,0,6461,1,0,0,0,0,0,1803,85927,29615,357,303,414,361
geoengineeringwatch.org,3,MBFC,1114791,835773,0,0,1114256,75078,69190,2830,0,1044898,168,1,0,45,62,17,0,0,0,6597,3349,5058,0
geologyin.com,3,MBFC-Q,43637,26740,5357,5357,43250,1336,6729,263,11,36496,331,0,0,173,48,7,4647,610105,101680,2912,1814,2425,883
geopolitics.co,4,MBFC,298887,185599,32270,32265,298565,1847,15236,1464,0,282773,35,7,0,15,32,0,31248,3950238,716627,3453,1890,2675,7089
geopoliticsalert.com,4,MBFC,19068,11092,1174,1174,19003,420,1134,56,0,17869,0,7,0,0,0,46,1113,103403,8446,545,414,489,641
getholistichealth.com,3,MBFC,79606,35712,8520,8520,79409,5797,10031,368,0,69374,162,1,0,37,6,12,6398,147450,5997,2690,1194,1601,1891
getreligion.org,5,MBFC,1323421,606371,52131,52131,1239911,25433,10165,717,0,1229741,815,41071,2,877,219,41398,25570,1645929,376530,6255,2766,3879,8170
gettr.com,3,MBFC,14049329,7184870,233796,233789,14042347,2555004,3350377,14129,10,10691228,453,0,20412,29672,9,0,216648,396048,245326,14719,7181,13647,4575
ghionjournal.com,5,MBFC,91179,51993,1477,1476,91169,359,3318,304,0,87842,6,0,0,2,1,0,383,16644,11167,886,629,789,202
girlsjustwannahaveguns.com,3,MBFC-Q,160619,96438,392,392,160600,3651,4964,144,0,155636,3,0,0,2,0,9,20,353,73,726,465,553,7
givemeliberty01.com,1,Blacklist,17510,9893,90,86,17510,194,2183,1800,0,15327,0,0,3,1,0,0,84,9897,603,291,168,289,564
gizmodo.com,5,MBFC,62988400,20263906,8496710,8496707,62674791,5384438,4836067,195508,781,57824979,204642,81467,868,101346,17048,2009,5491434,14526659,9469152,308015,65441,159264,82832
glaad.org,5,MBFC,1581446,595865,145527,145516,1580889,500131,106126,2074,528,1474057,458,8,645,14846,52,0,133715,4254614,1198371,37630,13733,25674,10627
glamour.com,5,MBFC,6177816,3054213,342546,342541,6168052,1465029,1264707,5189,885,4902292,3060,5727,256,369578,668,1,152257,5539207,3035313,268045,25476,59594,33659
glitch.news,1,MBFC,51129,25208,60513,60446,51124,10369,36414,42,0,14710,4,1,0,6,0,0,32921,1438899,546312,839,575,881,3025
globalcitizen.org,5,MBFC,777597,502995,98678,98675,773740,88920,90623,1325,90,682857,3601,103,107,6748,131,0,91292,2678719,587845,48169,15565,28684,15334
globalintegrity.org,5,MBFC,132286,70050,10960,10957,132202,7823,9552,424,0,122647,66,2,132,674,11,3,8651,215394,66264,2242,1532,1935,1826
globalnews.ca,5,MBFC,19628124,6836637,2118101,2118093,18135698,2723991,2322017,69888,351,15808715,54016,403349,123557,44967,2170,8438,1852716,151186249,29571359,241422,40427,96258,81487
globalresearch.ca,3,MBFC,19423042,9948690,724478,722909,19414157,652248,698897,68907,1146,18711222,2427,74,108,8232,1313,53,185285,15478320,3655547,61469,18401,34602,42280
globalriskinsights.com,5,MBFC,178722,153532,767,767,178554,2416,7464,212,0,171083,56,32,16,341,9,36,265,19153,4988,5198,2985,4200,554
globalskywatch.com,3,MBFC,54917,52206,16,16,54855,31694,1642,260,0,53212,60,0,0,19,0,1,15,0,0,890,599,726,0
globalslaveryindex.org,5,MBFC,127767,54317,1208,1207,127735,6305,19136,405,4,108590,14,0,105,1038,9,3,741,161686,9491,7612,4464,6585,448
globaltimes.cn,4,MBFC,7134086,3910181,232284,232266,7125736,614278,275109,16621,203,6850198,6656,380,2262,15621,662,0,142064,5576922,656098,111979,25606,52989,508
globalvoices.org,5,MBFC,1840424,993304,103,103,1836924,174183,258323,101898,5,1578546,2120,231,47,2856,935,0,0,2,0,24519,9258,15540,0
globegazette.com,5,MBFC,434121,328767,4668230,4667211,433049,3847,214782,599,3,218257,435,309,2375,2113,216,26,1835505,154297281,4247046,12267,5954,9249,2341
globemagazine.com,3,MBFC-Q,11247,9653,849,849,11235,367,1594,78,0,9641,12,0,0,16,0,0,804,6849,15807,1428,899,1269,171
gmanetwork.com,4,MBFC,8195301,1835601,3502722,3502702,8139673,297851,1692124,25326,87,6447188,38292,1098,30857,391353,12236,6,775887,30995091,3021134,66065,13460,25293,2791
gmwatch.org,4,MBFC,1514037,509517,227889,227864,1513643,8577,28636,1803,3,1484849,330,0,0,1899,51,0,201013,25626456,1843277,6393,3419,4776,5927
gnews.org,3,MBFC,553192,201545,1111921,1109917,549599,33077,277956,1433,2,271485,122,14,0,29,16,2447,694263,23149331,4770950,4924,2409,3687,8433
godandscience.org,3,MBFC,257714,129061,710723,710713,250977,14932,14219,1366,34,236705,16,0,0,534,53,371,700327,6329908,496343,5468,2645,3546,7385
godanriver.com,5,MBFC,117488,79770,26505,26505,116977,2056,53849,288,1,63114,265,155,688,1426,54,2,4203,354854,61968,7277,3819,5469,1620
godfatherpolitics.com,3,MBFC-Q,298229,183151,33134,33132,297542,1978,23698,1196,0,273844,161,0,0,6,227,0,22946,902195,481008,2814,1459,1940,5087
godlikeproductions.com,3,MBFC,7763210,1563033,4634559,4634548,4679005,2209449,245093,9716,6,4433180,43,1672025,20,630,439717,967894,2864034,34452348,53391,17254,6939,11070,1215
goerie.com,5,MBFC,14488678,2407737,1153978,1153934,14452857,559436,349617,1673,2,14103221,640,34865,387,4842,183,2,392817,9018502,3495749,26442,7953,13452,27533
good.is,5,MBFC,2264501,1069761,124496,124495,2262103,72678,109204,6242,20,2152669,950,45,865,11375,1344,18,24179,3301070,751095,37576,12821,22030,19890
goodgopher.com,3,MBFC-Q,6976527,2330796,522,522,415437,17591,1555,126,0,413882,4,18,0,7,6,0,360,2338,51,1591,831,2885,10
goodmenproject.com,5,MBFC,1076261,536013,174301,174298,1073280,68673,144142,21661,470,928581,1817,59,426,3918,246,253,163407,13176491,4025658,40032,13380,24474,70661
goodnewsnetwork.org,5,MBFC,827641,469261,11757,11756,820809,49729,185689,8256,1,634616,1516,3310,35,5341,892,15,20,4358,403,31560,11030,18757,19
goodsciencing.com,3,MBFC-Q,18653,14505,59,59,18556,367,5397,504,0,13149,3,0,0,15,3,0,48,439,2005,2307,1452,1794,844
goop.com,3,MBFC,2047306,1089929,2865,2865,2043994,254082,206102,3450,983,1837217,481,1034,2,11167,44,111,1353,43258,2996,58450,12944,25898,217
gop.com,3,MBFC-Q,1983845,1615574,933,933,1947665,58889,42418,1706,0,1905241,213,3,228,1804,14,0,782,7282,2368,22919,9051,15627,17
gop.gov,3,MBFC-Q,331594,167701,7117,7115,331503,3434,13361,531,0,318005,54,8,17015,4727,14,3,4144,173830,80900,7346,3414,5031,823
gopthedailydose.com,1,Snopes,111685,75807,0,0,111592,6155,6444,380,0,105148,28,0,0,4,45,0,0,0,0,1493,794,975,0
gopusa.com,5,MBFC,1144682,446355,56514,56513,1142270,21731,25720,1722,0,1116550,69,1,4,236,2035,0,43924,958413,326644,8141,3136,4606,2459
gothamist.com,5,MBFC,5845075,2263125,424393,424387,5834921,94977,342501,14819,47,5489916,2937,4562,576,11396,1500,88,248376,4242944,2938726,63833,19379,40262,46010
gotnews.com,1,Snopes,157988,147687,542,542,157799,2844,3006,536,1,154785,95,0,0,17,52,1,10,0,0,2383,1485,2105,0
gotquestions.org,3,MBFC,5745059,2407901,148865,148864,5731486,2774581,318491,15860,435,5412097,329,3622,4,45527,5844,21,137104,2008069,1002740,46945,11598,20623,381
governing.com,5,MBFC,1128304,464092,583709,583708,1124709,28542,218498,4950,81,905855,1648,72,4538,14157,409,1282,480761,2312358,1113638,29712,13303,24476,8067
govexec.com,5,MBFC,2459665,932188,191125,191101,2402339,140095,172395,2702,85,2229780,2768,3874,3009,7146,310,3,140536,6973732,2222024,26793,10466,17903,9618
govtrack.us,5,MBFC,8575866,2497940,135837,135835,8570451,2753504,5207438,13057,168,3361474,687,0,7254,73440,236,8,129623,9737631,3141383,58662,19775,38204,1359
govtslaves.com,3,MBFC,34148,29188,11617,11603,34136,86,883,84,0,33253,1,0,0,0,0,0,5321,295265,85658,588,425,607,1939
gp.se,5,MBFC,5081341,2324823,3942151,3941992,4979023,540425,170871,9867,2645,4805395,38055,63242,16,9639,543,70,1584748,63270288,26540966,73395,8025,16796,6925
gq.com,5,MBFC,11492806,5073097,39921769,39831919,11468489,1384426,851817,13287,1013,10615085,7900,11400,308,19119,385,22,6900331,227167867,39496574,241585,32534,75857,19894
greanvillepost.com,4,MBFC,417021,345814,407,407,416864,9932,9363,1306,0,407484,11,8,0,103,8,32,273,15251,15936,4881,1810,2400,521
greatamericandaily.com,3,MBFC-Q,23073,17317,11983,11983,22979,1642,1459,45,0,21520,13,9,0,1,2,22,11626,375906,26934,1257,429,600,460
greatamericanrepublic.com,3,MBFC-Q,70716,70426,2198,2198,64738,114,1623,76,0,63115,5978,0,0,0,0,0,2188,64254,126033,653,432,525,546
greatfallstribune.com,5,MBFC,868416,270546,1595449,1595420,808071,34028,207703,4229,1,600333,448,57053,806,3844,66,0,497235,11558439,4363785,16585,7723,13096,35393
greatreject.org,1,MBFC,25096,18991,710,710,24860,304,4580,326,0,20271,27,0,0,5,0,0,646,44345,7294,1451,959,1203,707
greeleytribune.com,5,MBFC,1425005,744148,1890608,1890606,1409628,44296,658029,1889,29,751574,9500,5603,685,1802,78,5,174608,5357600,2518469,21188,6871,11443,4958
greenbaypressgazette.com,5,MBFC,2785727,724937,2328716,2328677,2566754,219924,308323,3880,6,2258215,1647,216695,1016,26819,159,10,594332,14865507,5519930,20459,8420,14332,43070
greenfieldreporter.com,5,MBFC,149111,113032,57088,57077,148833,6767,75227,3125,2,73606,136,76,90,433,53,0,54218,2204701,682380,7258,3448,5031,1106
greenleft.org.au,4,MBFC,1474982,614040,144485,144485,1473486,123933,77820,1733,6,1395640,152,1122,78,2459,195,0,131958,3678126,941002,13299,5272,8032,8947
greenmedinfo.com,3,MBFC,2076167,409753,419626,419012,2059759,80355,147546,9981,348,1911802,10139,6054,22,401,140,2,66065,3641176,713636,16447,6560,10903,6292
greenpeace.org,4,MBFC,94964229,37575757,3060743,3060599,94932098,7584689,1276224,16613,1407,93654172,25144,225,15975,149551,2235,36,2801585,81319109,4353956,179818,40767,82853,13063
greensboro.com,5,MBFC,886032,510120,92894,92890,868001,100745,244515,2080,3,623434,11914,1136,867,9161,361,1300,9369,704392,128168,24108,9973,17559,2124
greenvilleonline.com,5,MBFC,2491556,734849,1950611,1950538,2087185,176661,375328,3730,5,1711685,761,400669,11818,5009,170,0,399890,11060709,4345278,22372,9686,17460,35150
grid.news,5,MBFC,65244,53307,2848,2845,65023,8710,10020,232,0,55000,144,21,3,909,56,0,2623,69064,77097,4986,2578,4161,1714
grist.org,5,MBFC,6349174,2417923,155536,155533,6341032,118220,628504,10070,14,5712318,3771,1943,799,45708,1087,246,58000,2177390,607524,63612,20266,40574,25020
gritpost.com,5,MBFC,27626,16324,72,72,27596,1700,5052,81,0,22542,5,0,0,3,8,0,4,191,35,670,522,642,7
ground.news,5,MBFC,92713,70817,2754806,2754640,92524,6844,42847,501,2,49520,146,12,9,85,23,0,2362314,79251517,6656406,7219,2744,4037,34944
group30.org,5,MBFC,72154,34976,2377386,2339413,72137,225,4621,300,1,67498,15,0,43,380,0,0,2336621,95561386,45600307,2735,1656,2155,447
guampdn.com,5,MBFC,1795707,1048186,29494,29494,1439054,69772,108703,521,5,1330344,350,351867,109,1994,84,2,2874,189608,30386,11372,5461,9561,1063
guardianlv.com,5,MBFC,443285,221766,429023,428992,442578,63836,114619,5017,0,327917,444,9,58,1664,35,19,306847,44658798,1433931,25520,6886,10806,13237
guardonline.com,5,MBFC,36705,26688,2161,2161,36534,501,18506,16,0,18028,14,149,12,119,6,0,194,16207,2411,1678,1333,1709,53
guelphmercury.com,5,MBFC,9507972,3336188,68241,67900,9484026,3150,3157830,1584,0,6326190,601,23321,501,1527,9,0,51241,1240598,541610,6201,4276,13480,4371
gulagbound.com,3,MBFC,499422,216538,20997,20997,499373,15030,12219,8835,0,487154,23,0,0,2,21,0,19034,3050818,590602,2229,874,1112,9192
gulfnews.com,3,MBFC-Q,7157992,3743927,1500877,1500838,7098148,510865,1149112,22612,6399,5942274,10718,44252,7211,22478,1296,22,459072,92128914,6689563,197713,26108,56832,4693
guns.com,5,MBFC,1957881,826940,261030,260931,1956021,144453,670982,30141,148,1285008,1062,499,13,2492,86,3,168846,9502506,1421932,22294,6229,10517,7432
gunviolencearchive.org,5,MBFC,329904,290949,0,0,329860,8038,120451,1472,23,209362,34,1,63,944,7,0,0,0,0,17143,7045,12785,0
guttmacher.org,5,MBFC,1783427,442380,33706,33705,1782600,26683,150743,5290,76,1631682,479,1,1114,19049,109,0,25928,1004926,141626,36845,13344,26903,1192
haaretz.com,5,MBFC,32524627,15106803,644,644,31501417,303246,1095060,29210,185,30404976,222391,352,552,130782,796661,17,65,747,231,104316,31097,68571,16
haarp.net,3,MBFC,47275,16777,82,82,47273,1662,1742,267,66,45447,2,0,0,4,0,0,55,914,358,1310,696,855,18
halifax.citynews.ca,5,MBFC,1080921,961368,66237,66232,189352,2463,10047,226,0,179277,890060,1492,34,328,14,2,62396,6333798,701268,4352,2474,3410,2411
halturnershow.com,1,Blacklist,13040,11113,187,187,12994,436,2669,180,0,10325,3,0,0,24,3,0,0,0,187,1310,875,990,1
hanfordsentinel.com,5,MBFC,91646,61646,4203,4203,90513,3979,41535,217,0,48976,270,749,248,786,100,2,332,14967,3004,5697,3282,4825,57
hangthebankers.com,3,MBFC-Q,291054,156728,2846,2846,290946,3236,7860,553,0,283040,41,0,7,72,2,10,2249,17831,3791,3659,1744,2258,359
hannity.com,3,MBFC-Q,2969953,926360,394830,394797,2962187,214538,174757,2776,1,2787396,1087,6037,19,362,118,1,45765,2667547,646863,11842,4779,7655,1339
harpers.org,5,MBFC,5624722,2130102,473480,473289,5623521,23100,1636627,6421,5,3986697,305,29,94,19906,669,42,434847,17461324,6892400,41111,14338,25870,5439
harpersbazaar.com,5,MBFC,6309300,3179161,251337,251327,6238674,1331887,1775789,7298,1979,4460542,14002,42930,521,5960,437,7,181496,12457095,4927574,99622,28053,63970,41866
harvardpolitics.com,5,MBFC,34063,31111,553,550,33969,1405,10067,344,1,23896,37,6,7,3007,6,6,1,91,8,6819,3804,5578,6
hastingstribune.com,5,MBFC,178903,142734,16174,16168,178680,4368,62654,122,2,116025,70,140,11,255,12,0,1600,126205,21700,7231,3067,4439,382
hawaiinewsnow.com,5,MBFC,1428011,521556,785244,785244,1412498,80924,230218,8869,28,1182178,7134,8103,1276,8152,166,11,104771,8945782,1899533,43316,13347,25471,3845
hawaiitribune-herald.com,5,MBFC,1493385,249116,278573,278567,1486843,187624,78725,986,2,1408076,352,2286,2174,2722,377,4,200302,6559918,2974266,15377,5430,9098,702
hbr.org,5,MBFC,37727362,12456000,643608,643507,37656949,2229472,2314278,32756,1829,35336946,39554,2672,180421,886241,16634,145,335690,19014471,3576640,323104,74626,175936,20119
hcn.org,5,MBFC,946550,797678,16,16,944955,27946,106370,1752,0,838551,958,91,666,8414,185,272,6,14,26,24278,8995,15366,4
headtopics.com,3,MBFC-Q,644970,482633,5207567,5207020,644070,443147,105139,329,15,538889,883,10,250,3302,6,0,5060288,292815794,12980,134037,6320,11355,10
healingfoodreference.com,1,MBFC,301658,179347,2008,2008,300827,24,2064,12,0,298763,2,0,0,2,27,0,2003,948941,501983,612,380,473,55
healingoracle.ch,1,MBFC,166524,31186,3771,3771,166477,571,3032,847,0,163444,29,0,60,620,1,2,3653,140095,37697,789,454,539,943
health.com,4,MBFC,7823365,3506187,109132,109132,7783270,700335,781489,12577,451,6997336,8035,11626,694,13336,532,26,15852,949487,507499,119552,27069,74381,7702
health.news,1,MBFC,191908,177970,85879,85727,191905,56498,57639,50,0,134266,3,0,0,44,0,0,55415,4289573,1168079,1198,771,1416,10125
healthcarefinancenews.com,5,MBFC,290973,202570,5439798,5439797,288415,18269,105900,523,23,182482,2081,365,446,6157,70,2,46469,5772867,6531908,17607,6559,10658,3105
healthimpactnews.com,1,MBFC,1378902,353520,1380788,1380783,1373533,120380,119477,8034,0,1253294,568,21,132,693,55,36,121164,699432,1785592,14641,5767,9373,10368
healthnutnews.com,1,MBFC,158557,67028,9177,9177,158340,3362,16397,945,172,141719,92,2,0,14,3,0,4930,175393,125017,4496,2013,2834,2461
healthranger.com,1,MBFC,256332,105615,46,46,256321,920,3342,36,2,252979,11,0,0,14,0,0,30,61,498,1146,691,1117,20
healthrangerreport.com,1,MBFC,62683,39949,122,122,62671,97,6371,45,1,56290,4,1,0,0,0,6,0,122,0,1042,631,1133,0
healthyandnaturalworld.com,4,MBFC,148737,82811,2923,2921,148517,35684,39378,289,1,109105,25,9,12,248,2,1,1434,58648,36868,18703,3182,5068,1057
healthyfoodhouse.com,3,MBFC,86708,57735,19025,19025,86116,29315,13725,165,0,72383,51,120,0,65,32,117,18005,692226,88150,13007,2252,3326,3485
healthy-holistic-living.com,3,MBFC,152805,55309,17643,17643,152453,11162,25808,1107,1,126638,122,52,0,43,83,0,10405,392765,103801,7138,2814,4261,6170
healthyway.com,5,MBFC,37774,23634,5295,5295,37366,15321,6477,110,21,30869,57,0,0,100,0,0,4474,121495,86579,3402,1836,2639,5646
heartland.org,3,MBFC-Q,1684807,811908,226682,226670,1683431,34690,75472,4665,1,1607842,518,28,120,3643,612,15,207654,15861055,4929640,19044,8343,13533,11112
heatst.com,3,Snopes,399469,211814,6546,6546,399169,1981,16591,2359,4,382551,145,1,1,173,1,27,0,2155,4391,7473,4028,5977,1
heavy.com,5,MBFC,5586508,3300133,757270,757250,5572270,959591,1975821,20802,1329,3594935,4766,534,213,7339,1767,1869,393256,41195130,5628678,259372,22665,48595,53782
hechingerreport.org,5,MBFC,655557,347229,33397,33397,652630,36719,144574,843,15,508023,1815,139,150,48309,320,108,23528,484688,260559,18913,8960,15284,7007
helenair.com,5,MBFC,453445,357811,105649,105646,451334,6271,202003,1734,4,249296,658,1111,142,5679,234,2,11228,1049274,186621,18306,7855,13216,2190
helsinkitimes.fi,5,MBFC,293626,230360,39311,39309,292513,18253,56396,8187,12,236092,796,217,122,1171,63,12,37774,2386528,272675,14030,6650,11577,1980
heraldcourier.com,5,MBFC,4253363,2307684,76574,76573,4250274,5688,185049,952,3,4065216,2719,251,87,2763,30,15,7071,511700,91903,14348,7024,10863,1570
herald-dispatch.com,5,MBFC,1297789,526049,35414,35412,1282489,41548,384476,626,5,898004,444,280,222,4458,1033,278,4584,198550,56671,19274,7556,12422,399
heraldnet.com,5,MBFC,2357116,1105595,735837,735835,2353337,48609,1122520,310948,306,1230477,2004,391,7944,18394,744,9,537442,44991675,11235448,62299,20895,41921,26914
heraldnews.com,5,MBFC,700188,275007,2037856,2037815,694430,18117,186041,1065,3,508386,613,5077,1624,4569,41,8,609079,11618790,4869435,15850,4950,7996,47136
heraldonline.com,5,MBFC,530118,455753,145366,145332,527668,30721,310549,1017,0,217107,907,1269,704,1697,114,0,144113,8540950,1612547,20774,7872,12615,519
herald-review.com,5,MBFC,497399,371031,88558,88553,496081,4175,244966,770,0,251110,462,751,389,1724,18,13,8418,806055,112690,15576,7271,12187,1934
heraldscotland.com,5,MBFC,2521247,1604112,69533,69518,2488622,152084,673012,8848,230,1815226,14745,16407,69,18995,1279,82,69504,2137630,908439,77976,18193,43975,51
heraldsun.com,5,MBFC,327977,252258,379,379,327165,26529,109006,398,0,218147,331,279,855,13262,84,1,330,1686,550,12807,5951,9355,22
heraldsun.com.au,5,MBFC,24128376,5882999,294208,294208,23897326,8408339,1390831,32147,68,22505991,35156,191756,1707,18999,881,12,500,340404,12324,64076,21537,43472,100
